PROJECTID,TESTNAME,comparison,n,beta,pval,effect_size_std,mean_diff_raw,beta_ci_low,beta_ci_high,effect_size_std_ci_low,effect_size_std_ci_high,qval_fdr_bh,gba_included,log_transform,pd_only,outlier_handling
105,DJ-1,Non vs Predicted,376.0,26.936979820113095,0.5325437810794383,0.07503977374844398,61.37943262411363,,,,,0.9769534811301277,False,False,True,none
105,DJ-1,Non vs RV,294.0,84.7389750741391,0.42035804279068284,0.23606185844526045,126.70921985815608,,,,,0.9769534811301277,False,False,True,none
105,DJ-1,Predicted vs RV,106.0,57.80199525402601,0.5946816286802237,0.16102208469681648,65.32978723404244,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-001,Non vs Predicted,376.0,-6.435167415313904,0.5999356798614309,-0.06399789468583542,-0.8758865248227039,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-001,Non vs RV,294.0,-27.6623626258482,0.35490390209893413,-0.27510286148539786,-19.63475177304963,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-001,Predicted vs RV,106.0,-21.227195210534298,0.49195695823642915,-0.21110496679956245,-18.758865248226925,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-005,Non vs Predicted,376.0,1.4075591520525124,0.7172421731732345,0.044154234180072666,2.6737588652482316,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-005,Non vs RV,294.0,-15.756881156846276,0.09666286277216908,-0.4942833269439621,-13.755319148936167,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-005,Predicted vs RV,106.0,-17.16444030889879,0.0799495923576291,-0.5384375611240347,-16.429078014184398,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-007,Non vs Predicted,376.0,-0.1019785509717025,0.9061854987242147,-0.014374119432166335,0.21631205673758913,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-007,Non vs RV,294.0,-3.4337674188433063,0.10393185906686,-0.4839976888319827,-3.0496453900709213,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-007,Predicted vs RV,106.0,-3.331788867871604,0.12669811654091687,-0.46962356939981637,-3.2659574468085104,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-008,Non vs Predicted,376.0,3.1217042402283988,0.3681435280193463,0.10987515872939796,4.10283687943263,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-008,Non vs RV,294.0,6.904684725015667,0.4138367972535308,0.2430253706808675,7.585106382978722,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-008,Predicted vs RV,106.0,3.782980484787268,0.664711295099625,0.13315021195146953,3.4822695035460924,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-010,Non vs Predicted,376.0,2.4339814358902796,0.666685409459092,0.052433847059039175,5.124113475177296,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-010,Non vs RV,294.0,11.466667757750733,0.4050603270704796,0.24701975726728967,15.099290780141843,,,,,0.9769534811301277,False,False,True,none
105,FBXO7-010,Predicted vs RV,106.0,9.032686321860453,0.5255171031804771,0.1945859102082505,9.975177304964546,,,,,0.9769534811301277,False,False,True,none
105,SNCA-007,Non vs Predicted,376.0,1.5610887303656493,0.33097987080929797,0.11780761372896714,1.1099290780141828,,,,,0.9769534811301277,False,False,True,none
105,SNCA-007,Non vs RV,294.0,-8.934949241394708,0.0227489746521064,-0.6742762460860235,-9.840425531914892,,,,,0.6483457775850323,False,False,True,none
105,SNCA-007,Predicted vs RV,106.0,-10.496037971760357,0.009687582735835067,-0.7920838598149906,-10.950354609929075,,,,,0.5521922159425988,False,False,True,none
105,SNCA-3UTR-1,Non vs Predicted,376.0,-52.42916845017949,0.674432100806654,-0.05151789117792635,-55.478723404255334,,,,,0.9769534811301277,False,False,True,none
105,SNCA-3UTR-1,Non vs RV,294.0,195.5067330530384,0.5202925164626477,0.19210860854200856,179.78014184397148,,,,,0.9769534811301277,False,False,True,none
105,SNCA-3UTR-1,Predicted vs RV,106.0,247.9359015032179,0.43016078312854755,0.2436264997199349,235.2588652482268,,,,,0.9769534811301277,False,False,True,none
105,SNCA-3UTR-2,Non vs Predicted,376.0,-5.0694299341806826,0.9002706682648407,-0.01538612894716012,-5.478723404255334,,,,,0.9769534811301277,False,False,True,none
105,SNCA-3UTR-2,Non vs RV,294.0,-6.5703101378699245,0.946843032734972,-0.019941421484591104,-8.187943262411295,,,,,0.9769534811301277,False,False,True,none
105,SNCA-3UTR-2,Predicted vs RV,106.0,-1.500880203689242,0.9882401862645653,-0.004555292537430984,-2.7092198581559614,,,,,0.9882401862645653,False,False,True,none
105,SNCA-E3E4,Non vs Predicted,376.0,499.9959515197056,0.49870517036504686,0.08267346387705309,242.27304964538962,,,,,0.9769534811301277,False,False,True,none
105,SNCA-E3E4,Non vs RV,294.0,-666.4322510215942,0.7112184778799164,-0.11019341749442976,-1101.5602836879443,,,,,0.9769534811301277,False,False,True,none
105,SNCA-E3E4,Predicted vs RV,106.0,-1166.4282025413,0.5306641747014998,-0.19286688137148283,-1343.833333333334,,,,,0.9769534811301277,False,False,True,none
105,SNCA-E4E6,Non vs Predicted,376.0,218.23577918678257,0.20141140486479944,0.15558771635808671,126.01773049645362,,,,,0.9769534811301277,False,False,True,none
105,SNCA-E4E6,Non vs RV,294.0,-20.946630956621846,0.9598139463734587,-0.014933566292751221,-152.31914893617022,,,,,0.9769534811301277,False,False,True,none
105,SNCA-E4E6,Predicted vs RV,106.0,-239.1824101434044,0.5777336480465738,-0.17052128265083794,-278.33687943262385,,,,,0.9769534811301277,False,False,True,none
105,ZNF746,Non vs Predicted,376.0,7.00400580156005,0.6350372853114556,0.05781574764483588,12.97163120567376,,,,,0.9769534811301277,False,False,True,none
105,ZNF746,Non vs RV,294.0,10.32357451832464,0.7739563773143476,0.085217687713961,21.12765957446811,,,,,0.9769534811301277,False,False,True,none
105,ZNF746,Predicted vs RV,106.0,3.319568716764591,0.9287806860718563,0.027401940069125122,8.156028368794352,,,,,0.9769534811301277,False,False,True,none
112,Apolipoprotein A1,Non vs Predicted,422.0,1.9356300886630535,0.6176968387036043,0.05629761601496403,-6.546028478298183,,,,,0.9154814604376363,False,False,True,none
112,Apolipoprotein A1,Non vs RV,341.0,-30.257862689771116,0.018671748890472975,-0.8800470426241093,-37.82189054726368,,,,,0.08402287000712838,False,False,True,none
112,Apolipoprotein A1,Predicted vs RV,93.0,-32.19349277843417,0.014587589193389849,-0.9363446586390733,-31.275862068965495,,,,,0.08402287000712838,False,False,True,none
112,EGF ELISA,Non vs Predicted,422.0,-13.24396330063135,0.04626311976468949,-0.24665132002672133,-7.331639389260594,,,,,0.16654723115288217,False,False,True,none
112,EGF ELISA,Non vs RV,341.0,-22.747782830073042,0.29976604003559437,-0.4236474033759394,-20.26939800995025,,,,,0.5395788720640698,False,False,True,none
112,EGF ELISA,Predicted vs RV,93.0,-9.503819529441692,0.6721753820591049,-0.1769960833492181,-12.937758620689657,,,,,0.9154814604376363,False,False,True,none
112,HDL,Non vs Predicted,422.0,-0.24964768513878877,0.9082311990768623,-0.013092385992392833,-4.977629095899815,,,,,0.9611651138833073,False,False,True,none
112,HDL,Non vs RV,341.0,-20.33515012082944,0.004713949707071475,-1.0664454366847727,-24.029353233830854,,,,,0.05771139738053259,False,False,True,none
112,HDL,Predicted vs RV,93.0,-20.08550243569065,0.006412377486725843,-1.0533530506923798,-19.05172413793104,,,,,0.05771139738053259,False,False,True,none
112,LDL,Non vs Predicted,421.0,0.31714035281532915,0.943569898779545,0.008560286908218528,1.6160093605891603,,,,,0.9611651138833073,False,False,True,none
112,LDL,Non vs RV,340.0,19.120878184622466,0.1970661471667513,0.516112824320334,15.955089820359277,,,,,0.4310261770482799,False,False,True,none
112,LDL,Predicted vs RV,93.0,18.803737831807137,0.21551308852413995,0.5075525374121155,14.339080459770116,,,,,0.4310261770482799,False,False,True,none
112,Total Cholesterol,Non vs Predicted,422.0,2.7326381550804335,0.5954011974195058,0.0628913553214091,-0.27054383256131587,,,,,0.9154814604376363,False,False,True,none
112,Total Cholesterol,Non vs RV,341.0,6.280741504346139,0.7120411358959394,0.14455054903532186,-0.9601990049751237,,,,,0.9154814604376363,False,False,True,none
112,Total Cholesterol,Predicted vs RV,93.0,3.5481033492657055,0.838679654018296,0.08165919371391275,-0.6896551724138078,,,,,0.9611651138833073,False,False,True,none
112,Triglycerides,Non vs Predicted,420.0,-0.33277702790050867,0.9611651138833074,-0.006096259909388509,1.328984156570371,,,,,0.9611651138833073,False,False,True,none
112,Triglycerides,Non vs RV,339.0,-30.982479126949755,0.17051610990553814,-0.5675789779923324,-30.067567567567565,,,,,0.4310261770482799,False,False,True,none
112,Triglycerides,Predicted vs RV,93.0,-30.649702099049247,0.18558716540633616,-0.5614827180829438,-31.396551724137936,,,,,0.4310261770482799,False,False,True,none
113,Serum IGF-1,Non vs Predicted,362.0,3.476721488897775,0.5993194127532475,0.06406062441016958,8.22877043958377,,,,,0.5993194127532475,False,False,True,none
113,Serum IGF-1,Non vs RV,285.0,-12.812000039305905,0.5002937732459013,-0.23606858503965522,-10.3721119133574,,,,,0.5993194127532475,False,False,True,none
113,Serum IGF-1,Predicted vs RV,93.0,-16.28872152820368,0.4050520514143378,-0.3001292094498248,-18.60088235294117,,,,,0.5993194127532475,False,False,True,none
114,GAPDH,Non vs Predicted,182.0,0.21935055917835267,0.7493239621006527,0.05545381482997884,0.3458343989769821,,,,,0.8211385920699111,False,False,True,none
114,GAPDH,Non vs RV,140.0,0.8197838827555939,0.6850351252160914,0.20724881580067686,0.8075735294117645,,,,,0.8211385920699111,False,False,True,none
114,GAPDH,Predicted vs RV,50.0,0.6004333235772412,0.7727809408714793,0.15179500097069804,0.46173913043478243,,,,,0.8211385920699111,False,False,True,none
114,SOD2,Non vs Predicted,182.0,-0.7353407221107564,0.35898717660313956,-0.15854474925899764,-0.7518350383631713,,,,,0.8211385920699111,False,False,True,none
114,SOD2,Non vs RV,140.0,1.0755571958475625,0.6482881086904727,0.23189786829686562,0.9933823529411766,,,,,0.8211385920699111,False,False,True,none
114,SOD2,Predicted vs RV,50.0,1.810897917958319,0.4556638927248347,0.3904426175558633,1.7452173913043478,,,,,0.8211385920699111,False,False,True,none
114,APP,Non vs Predicted,182.0,-1.997077656022159,0.12788059885558778,-0.26385554725374777,-2.077854859335039,,,,,0.8211385920699111,False,False,True,none
114,APP,Non vs RV,140.0,1.0063696067006747,0.7937673056675808,0.13296238256675913,0.943014705882353,,,,,0.8211385920699111,False,False,True,none
114,APP,Predicted vs RV,50.0,3.0034472627228337,0.44863653667456965,0.3968179298205069,3.0208695652173922,,,,,0.8211385920699111,False,False,True,none
114,HNF4A,Non vs Predicted,182.0,0.043222932454230256,0.9689870496193482,0.006726454338941673,0.3037723785166242,,,,,0.9689870496193482,False,False,True,none
114,HNF4A,Non vs RV,140.0,1.1122965581224125,0.7340124952702434,0.17309820469713094,1.1202941176470587,,,,,0.8211385920699111,False,False,True,none
114,HNF4A,Predicted vs RV,50.0,1.069073625668182,0.75094296461436,0.16637175035818927,0.8165217391304345,,,,,0.8211385920699111,False,False,True,none
114,COPZ1,Non vs Predicted,182.0,0.95694493740625,0.413495377485033,0.14191954268054136,1.0927269820971868,,,,,0.8211385920699111,False,False,True,none
114,COPZ1,Non vs RV,140.0,2.4011609774727285,0.4857020645316349,0.3561037364897248,2.338161764705882,,,,,0.8211385920699111,False,False,True,none
114,COPZ1,Predicted vs RV,50.0,1.4442160400664785,0.6835027722493439,0.21418419380918347,1.2454347826086956,,,,,0.8211385920699111,False,False,True,none
114,C5ORF4,Non vs Predicted,182.0,-0.5804815615842612,0.5432917995618557,-0.10521704524930425,-0.3604443734015348,,,,,0.8211385920699111,False,False,True,none
114,C5ORF4,Non vs RV,140.0,1.5702028387724143,0.5764731793970498,0.28461214631314546,1.5593382352941176,,,,,0.8211385920699111,False,False,True,none
114,C5ORF4,Predicted vs RV,50.0,2.1506844003566754,0.45734054484297565,0.3898291915624497,1.9197826086956524,,,,,0.8211385920699111,False,False,True,none
114,WLS,Non vs Predicted,182.0,0.410739874176659,0.6925320530376177,0.06782207438043791,0.2556170076726343,,,,,0.8211385920699111,False,False,True,none
114,WLS,Non vs RV,140.0,-6.087822547872925,0.04765965681523856,-1.0052317284373493,-5.994926470588236,,,,,0.7148948522285784,False,False,True,none
114,WLS,Predicted vs RV,50.0,-6.498562422049584,0.04001275684791106,-1.0730538028177872,-6.25054347826087,,,,,0.7148948522285784,False,False,True,none
114,EFTUD2,Non vs Predicted,182.0,1.1873229866991313,0.38698106813309346,0.14953640978543603,1.3744437340153455,,,,,0.8211385920699111,False,False,True,none
114,EFTUD2,Non vs RV,140.0,2.4401857736173134,0.5456766545219868,0.30732717540546955,2.3066176470588236,,,,,0.8211385920699111,False,False,True,none
114,EFTUD2,Predicted vs RV,50.0,1.252862786918182,0.7629446965860908,0.15779076562003352,0.9321739130434781,,,,,0.8211385920699111,False,False,True,none
114,ZNF160,Non vs Predicted,182.0,-0.552886206231689,0.670041393961691,-0.07395817209682755,-0.6476918158567773,,,,,0.8211385920699111,False,False,True,none
114,ZNF160,Non vs RV,140.0,2.3791730281090357,0.5335249974731676,0.31825588390114806,2.3042647058823533,,,,,0.8211385920699111,False,False,True,none
114,ZNF160,Predicted vs RV,50.0,2.932059234340725,0.4559462551942233,0.3922140559979756,2.9519565217391306,,,,,0.8211385920699111,False,False,True,none
114,PTBP1,Non vs Predicted,182.0,0.8400018551943594,0.4562568231177805,0.12735047745128686,1.2180498721227617,,,,,0.8211385920699111,False,False,True,none
114,PTBP1,Non vs RV,140.0,2.2828282949625405,0.4915639793028898,0.3460936086093774,2.1704411764705878,,,,,0.8211385920699111,False,False,True,none
114,PTBP1,Predicted vs RV,50.0,1.4428264397681811,0.6725466427308661,0.21874313115809052,0.9523913043478262,,,,,0.8211385920699111,False,False,True,none
119,ALDH1A1 (rep 1),Non vs Predicted,678.0,0.09362312586902577,0.21005856232133804,0.11098361130847936,0.05906403261680637,,,,,0.9791710054835518,False,False,True,none
119,ALDH1A1 (rep 1),Non vs RV,516.0,0.043105387578378895,0.8509664213958086,0.051098396212405015,0.0031654506687566197,,,,,0.9791710054835518,False,False,True,none
119,ALDH1A1 (rep 1),Predicted vs RV,190.0,-0.050517738290646874,0.8293893606714743,-0.05988521509607435,-0.05589858194804975,,,,,0.9791710054835518,False,False,True,none
119,ALDH1A1 (rep 2),Non vs Predicted,681.0,0.07117429765488903,0.347433300358073,0.08319989575235745,0.04085486059153709,,,,,0.9791710054835518,False,False,True,none
119,ALDH1A1 (rep 2),Non vs RV,518.0,-0.05629788308443473,0.8091624502955512,-0.06580996452425253,-0.09363913918651079,,,,,0.9791710054835518,False,False,True,none
119,ALDH1A1 (rep 2),Predicted vs RV,191.0,-0.12747218073932376,0.5925353723326676,-0.14900986027660998,-0.13449399977804788,,,,,0.9791710054835518,False,False,True,none
119,GAPDH (rep 1),Non vs Predicted,680.0,-0.009509140731288612,0.8657199485638899,-0.015016522510162417,-0.02257707870471748,,,,,0.9791710054835518,False,False,True,none
119,GAPDH (rep 1),Non vs RV,517.0,0.01946681126148775,0.9104452097730029,0.030741348537088344,0.0006855981354760843,,,,,0.9791710054835518,False,False,True,none
119,GAPDH (rep 1),Predicted vs RV,191.0,0.02897595199277636,0.8698392248965997,0.045757871047250764,0.023262676840193564,,,,,0.9791710054835518,False,False,True,none
119,GAPDH (rep 2),Non vs Predicted,681.0,-0.010283967836725139,0.8601193951622976,-0.015638819903887387,-0.025924348216978643,,,,,0.9791710054835518,False,False,True,none
119,GAPDH (rep 2),Non vs RV,518.0,0.0012884781604558526,0.9942771147710967,0.001959387487498382,-0.021815805912698494,,,,,0.9942771147710966,False,False,True,none
119,GAPDH (rep 2),Predicted vs RV,191.0,0.011572445997180991,0.9497252217916532,0.01759820739138577,0.0041085423042801494,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 1),Non vs Predicted,679.0,-0.005468695852454353,0.9269792689957997,-0.008110229022117856,-0.016344767234887314,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 1),Non vs RV,517.0,-0.015157110659512085,0.9341348561397343,-0.022478419367023827,0.013437038942061719,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 1),Predicted vs RV,190.0,-0.009688414807057733,0.9587716095359778,-0.014368190344905971,0.029781806176949033,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 2),Non vs Predicted,681.0,-0.04935695812944618,0.4002619792782425,-0.07438626739262326,-0.05706603936878096,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 2),Non vs RV,518.0,-0.08357197179359499,0.6435316237742853,-0.1259519888576554,-0.05376785605158929,,,,,0.9791710054835518,False,False,True,none
119,HSPA8 (rep 2),Predicted vs RV,191.0,-0.03421501366414881,0.8528790377997293,-0.05156572146503215,0.003298183317191672,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 1),Non vs Predicted,679.0,0.0705320392012514,0.4010997103211955,0.07347700599254474,0.004036463225407516,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 1),Non vs RV,516.0,-0.015726799766122568,0.9514687498145238,-0.016383450326189188,-0.12838878365110418,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 1),Predicted vs RV,191.0,-0.08625883896737396,0.7438847690960059,-0.08986045631873393,-0.1324252468765117,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 2),Non vs Predicted,679.0,-0.04338656497751958,0.6153505154739017,-0.043925008316631486,-0.1107418853860267,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 2),Non vs RV,516.0,-0.08647217865675039,0.7448558076833796,-0.08754533041790967,-0.1965173937677882,,,,,0.9791710054835518,False,False,True,none
119,LAMB2 (rep 2),Predicted vs RV,191.0,-0.043085613679230805,0.8738954131686468,-0.04362032210127818,-0.08577550838176151,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 1),Non vs Predicted,681.0,0.05823289706526236,0.40215471001678255,0.07438315507114471,0.049686907456617746,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 1),Non vs RV,518.0,-0.04941265340538159,0.8173204243484518,-0.06311671316322157,-0.03934792970238021,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 1),Predicted vs RV,191.0,-0.10764555047064395,0.6223724459829483,-0.13749986823436627,-0.08903483715899796,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 2),Non vs Predicted,681.0,0.030278941871828224,0.6629791717116065,0.03871202908349621,0.022635626529122987,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 2),Non vs RV,518.0,-0.09092271234908278,0.6707425011287733,-0.11624589457945442,-0.08446119831349108,,,,,0.9791710054835518,False,False,True,none
119,PGK1 (rep 2),Predicted vs RV,191.0,-0.121201654220911,0.5791430866969842,-0.15495792366295064,-0.10709682484261407,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 1),Non vs Predicted,673.0,0.029107560426902213,0.679801503783865,0.03674414758930944,0.009526911994147014,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 1),Non vs RV,512.0,-0.09585320752339577,0.6574711083142823,-0.12100101665993557,-0.10341487503442437,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 1),Predicted vs RV,189.0,-0.12496076795029798,0.5716674859448907,-0.157745164249245,-0.11294178702857138,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 2),Non vs Predicted,681.0,0.020367638740345084,0.7743430515155043,0.025418118023423295,-0.002641491831113285,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 2),Non vs RV,518.0,-0.07615810733336126,0.7276519829355047,-0.09504271876186157,-0.09913698744047394,,,,,0.9791710054835518,False,False,True,none
119,PSMC4 (rep 2),Predicted vs RV,191.0,-0.09652574607370634,0.6657439603242781,-0.12046083678528487,-0.09649549560936066,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 1),Non vs Predicted,672.0,-0.07942241524738325,0.18606775896317274,-0.11763079566947848,-0.0898652324788749,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 1),Non vs RV,511.0,-0.20238530239105756,0.27149707267453493,-0.2997484284243637,-0.19387851719316274,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 1),Predicted vs RV,189.0,-0.12296288714367432,0.5131582999367053,-0.18211763275488524,-0.10401328471428783,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 2),Non vs Predicted,681.0,-0.06569067976119491,0.21319784837421515,-0.10994137911384133,-0.08116514024213117,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 2),Non vs RV,518.0,-0.17160476414495296,0.29070891713966224,-0.2872015406323506,-0.16449339809523877,,,,,0.9791710054835518,False,False,True,none
119,SKP1 (rep 2),Predicted vs RV,191.0,-0.10591408438375804,0.5232018007941172,-0.17726016151850926,-0.0833282578531076,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 1),Non vs Predicted,681.0,0.020100399034522987,0.7536898162754758,0.02772784842898515,3.840210822403378e-05,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 1),Non vs RV,518.0,-0.19956413394242833,0.311682095926016,-0.2752922490900339,-0.19121408057539568,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 1),Predicted vs RV,191.0,-0.21966453297695132,0.2757707334842046,-0.30302009751901904,-0.19125248268361972,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 2),Non vs Predicted,681.0,-0.03358397603446872,0.5959039964324863,-0.04682893146026139,-0.05081626051553201,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 2),Non vs RV,518.0,-0.31652100760923485,0.10474911356142576,-0.44135157063743335,-0.3049581950595197,,,,,0.9791710054835518,False,False,True,none
119,UBE2K (rep 2),Predicted vs RV,191.0,-0.28293703157476613,0.15571593579604434,-0.39452263917717195,-0.2541419345439877,,,,,0.9791710054835518,False,False,True,none
123,IgG,Non vs Predicted,83.0,0.7932129848610778,0.22147072746935542,0.34474313137333645,0.8071853832442066,,,,,0.6644121824080663,False,False,True,none
123,IgG,Non vs RV,69.0,-0.5942592469422432,0.6680931155092011,-0.25827463436483145,-0.6416969696969694,,,,,0.9462800513095956,False,False,True,none
123,IgG,Predicted vs RV,20.0,-1.387472231803321,0.34897540967323765,-0.6030177657381679,-1.448882352941176,,,,,0.7851946717647847,False,False,True,none
123,IgG3,Non vs Predicted,83.0,-0.06266328368888732,0.644173822782268,-0.1256069817911715,-0.10761140819964354,,,,,0.9462800513095956,False,False,True,none
123,IgG3,Non vs RV,69.0,0.3872789045720631,0.18536648872962114,0.776290858873618,0.43554545454545446,,,,,0.6644121824080663,False,False,True,none
123,IgG3,Predicted vs RV,20.0,0.44994218826095045,0.14952383847533196,0.9018978406647895,0.543156862745098,,,,,0.6644121824080663,False,False,True,none
123,IgG3/IgG,Non vs Predicted,83.0,-0.029439474905201775,0.09955360307926746,-0.442456973496131,-0.034722816399286996,,,,,0.6644121824080663,False,False,True,none
123,IgG3/IgG,Non vs RV,69.0,0.05191904748786357,0.17451921515383498,0.7803109495754954,0.05859090909090909,,,,,0.6644121824080663,False,False,True,none
123,IgG3/IgG,Predicted vs RV,20.0,0.08135852239306535,0.04747862877863243,1.2227679230716264,0.09331372549019609,,,,,0.6644121824080663,False,False,True,none
123,PD2,Non vs Predicted,83.0,0.0011157092575124275,0.7122655010869485,0.10350772687942436,0.0005846702317290533,,,,,0.9462800513095956,False,False,True,none
123,PD2,Non vs RV,69.0,0.0006495787979428776,0.9202289111741722,0.060263392412863576,0.0002121212121212121,,,,,0.9462800513095956,False,False,True,none
123,PD2,Predicted vs RV,20.0,-0.0004661304595695499,0.9462800513095956,-0.043244334466560785,-0.0003725490196078412,,,,,0.9462800513095956,False,False,True,none
123,PD2 Peptoid,Non vs Predicted,63.0,0.08971081537003672,0.29710316014621335,0.34595419932205823,0.08571650193627452,,,,,0.7639795546616915,False,False,True,none
123,PD2 Peptoid,Non vs RV,53.0,0.11321512041402382,0.5551684380460771,0.4365944749518507,0.11814150301960785,,,,,0.9462800513095956,False,False,True,none
123,PD2 Peptoid,Predicted vs RV,14.0,0.023504305043987095,0.9081077724615083,0.09064027562979249,0.032425001083333335,,,,,0.9462800513095956,False,False,True,none
